project_id,project_id_original,title,title_en,project_url,keyword,keyword_en,source,researcher,researcher_en,institutation,country,currency,award_amount,award_amount_usd,funded_date,start_date,end_date,project_term,start_year,end_year,description,description_raw,description_en,created_date,updated_date
260431,,Biológicas Niños. La ciencia al alcance de todos,,,,,,,,Escuela Nacional de Ciencias Biológicas del IPN,,,,,,,,,,,,,,,
260429,,Diplomado en Antropología de las Ciudades,,,,,,,,Centro de Investigaciones y Estudios Superiores en Antropología Social,,,,,,,,,,,,,,,
260118,,INCUBATIC'S,,,,,,,,Gobierno del Estado de Tamaulipas / Consejo Tamaulipeco de Ciencia y Tecnología,,,,,,,,,,,,,,,
260039,,Curso 2015 del Centro IGLU México,,,,,,,,Universidad Autónoma de Nuevo León,,,,,,,,,,,,,,,
259824,,Construcción del Centro Nacional de Tecnologías Aeronáuticas (CENTA),,,,,,,,Centro de Ingeniería y Desarrollo Industrial,,,,,,,,,,,,,,,
259837,,Integración de los programas de investigación y de vinculación del CentroGeo,,,,,,,,"Centro de Investigación en Geografía y Geomática “Ing. Jorge L. Tamayo”, AC",,,,,,,,,,,,,,,
259839,,Proyecto Terminación de la superficie reflectora primaria y sistemas ópticos del Gran Telescopio Milimétrico Alfonso Serrano,,,,,,,,"Instituto Nacional de Astrofísica, Óptica y Electrónica",,,,,,,,,,,,,,,
259845,,Mejoramiento de la Infraestructura para el Desarrollo y Caracterización de Recubrimientos Especiales,,,,,,,,Centro de Ingeniería y Desarrollo Industrial,,,,,,,,,,,,,,,
259915,,Fortalecimiento del Centro de Proteómica del Clúster Científico y Tecnológico BioMimic®,,,,,,,,"Instituto de Ecología, AC,",,,,,,,,,,,,,,,
259922,,Terminación de la Construcción y el Equipamiento del tercer y cuarto nivel del Edificio Delta,,,,,,,,"Instituto Potosino de Investigación Científica y Tecnológica, AC",,,,,,,,,,,,,,,
259943,,Unidad de adiestramiento práctico de estudiantes de posgrado en Tecnología de Polímeros,,,,,,,,"Centro de Investigación en Química Aplicada, AC",,,,,,,,,,,,,,,
259946,,Fortalecimiento de las capacidades de los programas de posgrado con la industria de CIATEQ,,,,,,,,"CIATEQ, AC",,,,,,,,,,,,,,,
264538,,"Encuentros académicos para ampliar líneas de investigación, transferir el conocimiento y fomentar las vocaciones científicas en el ámbito de las matemáticas en las entidades federativas en las que el CIMAT tiene presencia",,,,,,,,Centro de Investigación en Matemáticas AC,,,,,,,,,,,,,,,
264700,,"Análisis espacial de la agricultura familiar en la Región Pacífico Sur, desde la perspectiva de producción sustentable y adaptación a variabilidad climática",,,,,,,,"Centro de Investigación en Geografía y Geomática “Ing. Jorge L. Tamayo”, AC",,,,,,,,,,,,,,,
264705,,Plataforma GeoWeb de servicios de información y conocimiento territorial para el desarrollo de la región Pacífico Sur,,,,,,,,"Centro de Investigación en Geografía y Geomática “Ing. Jorge L. Tamayo”, AC",,,,,,,,,,,,,,,
264711,,Información y conocimiento para la explotación potencial agroecológica del estado de Chiapas,,,,,,,,"Centro de Investigación en Geografía y Geomática “Ing. Jorge L. Tamayo”, AC",,,,,,,,,,,,,,,
264714,,Curso Especializado Semipresencial en Gestión de Información y Análisis en Geointeligencia Territorial con enfoque a Competencias en Geomática.,,,,,,,,"Centro de Investigación en Geografía y Geomática “Ing. Jorge L. Tamayo”, AC",,,,,,,,,,,,,,,
264720,,Centro de Innovación en Tecnologías de Unión y Soldadura No Convencionales,,,,,,,,Corporación Mexicana de Investigación en Materiales SA de CV,,,,,,,,,,,,,,,
264747,,Complemento para la conclusión del programa académico BIRS 2015 en Oaxaca,,,,,,,,Centro de Investigación en Matemáticas AC,,,,,,,,,,,,,,,
297008,,Determinación del potencial de remoción de colorantes y metales de efluentes textiles utilizando Aspergillus niger,,,,,,Rechazada,,,,USD,338400,338400,,,,,,,,,,,
297020,,Red de conocimiento para la innovación y desarrollo tecnológico en materia de productividad de pozos,,,,,,Rechazada,,,,USD,1950000,1950000,,,,,,,,,,,
297021,,"Espacio de Inmersión e interacción de alta resolución como motor para la apropiación de la ciencia, tecnología y arte para la sociedad sinaloense resolución como motor para la apropiación de la ciencia, tecnología y arte para la sociedad sinaloense",,,,,,Rechazada,,,,USD,21700000,21700000,,,,,,,,,,,
297024,,"Fortalecimiento de los Concursos Académicos y Fomento de Vocaciones Científicas y Tecnológicas en las Niñas, Niños y Jóvenes del Estado de Sinaloa.",,,,,,Rechazada,,,,USD,875000,875000,,,,,,,,,,,
297025,,"Zonas de acción, ambientes museográficos para el desarrollo de habilidades de pensamiento, el trabajo colaborativo y la metacognición en ámbitos de ciencia y tecnología",,,,,,Rechazada,,,,USD,1020000,1020000,,,,,,,,,,,
297030,,Difusión del conocimiento sobre el origen del cyberbullying y la violencia de género,,,,,,Rechazada,,,,USD,223000,223000,,,,,,,,,,,
297033,,Taller regional de patología animal para responder apropiadamente a emergencias biológicas de alto riesgo,,,,,,Rechazada,,,,USD,351900,351900,,,,,,,,,,,
296987,,"Innovación para la transformación de México en dos vertientes: Concurso Vive conCiencia 2018 y los seminarios La innovación y el crecimiento sostenido, reinventando el México en que vivimos",,,,,,,,,,USD,2000000,2000000,,,,,,,,,,,
296991,,"Montaje de stand y logística de operaciones, ciencia en la FIL Guadalajara 2018",,,,,,,,,,USD,3000000,3000000,,,,,,,,,,,
296994,,Observatorio Nacional de Ciencia Abierta,,,,,,,,,,USD,1499999.6,1499999.6,,,,,,,,,,,
296992,,"Estudio de los efectos en el ingreso, la productividad científica y la movilidad educacional y laboral, de las becas de posgrado del Consejo Nacional de Ciencia y Tecnología (CONACYT)",,,,,,,,,,USD,4000000,4000000,,,,,,,,,,,
293700,,"MTH-KM, S.A. de C.V",,,,,,,,"Foro de Ciencia, Tecnología e Innovación para el Sector de Moldes, Troqueles y Herramientas en México",,,,,,,,,,,,,,,
294285,,Apoyo a la realización de la Maestría en Ciencias en Comercialización de la Ciencia y Tecnología Generación 2018,,,,,,,,"Centro de Investigación en Materiales Avanzados, A.C.",,,,,,,,,,,,,,,
294287,,"Identificación de condiciones, retos y barreras para la efectividad de la transferencia de conocimiento y tecnología con fines de innovación en el sector energía en México",,,,,,,,Instituto Mexicano del Petróleo,,,,,,,,,,,,,,,
293597,,LXV Reunión Científica de la Asociación Mexicana para la Producción Animal y Seguridad Alimentaria (AMPA) Morelia 2018,,,,,,,,Universidad Michoacana de San Nicolás de Hidalgo,,,,,,,,,,,,,,,
294179,,"Fortalecimiento de las capacidades estatales para la identificación, valoración y formulación de proyectos asociados al fomento de la innovación en México",,,,,,,,"Red Nacional de Consejos y Organismos Estatales de Ciencia y Tecnología, A.C.",,,,,,,,,,,,,,,
293571,,"Estrategias para apoyar el desarrollo sustentable de México, 2018.",,,,,,,,,,,,,,,,,,,,,,,
294051,,Organización del V Simposio nacional de herramientas de biotecnología para una agricultura sustentable,,,,,,,,,,,,,,,,,,,,,,,
294156,,"Seminario ""Seguridad de la Información y Derecho",,,,,,,,,,,,,,,,,,,,,,,
294289,,Talleres de innovación y generación de patentes con los clústeres estratégicos de Nuevo León,,,,,,,,,,,,,,,,,,,,,,,
293741,,"Premio CANIFARMA de apoyo a la investigación básica, la investigación científica y el desarrollo tecnológico en el área de medicamentos, dispositivos médicos y desarrollos biotecnológicos para uso humano 2018.",,,,,,,,,,,,,,,,,,,,,,,
294114,,Premio a la Innovación en BioNano: Ciencia y Tecnología 2018,,,,,,,,,,,,,,,,,,,,,,,
294182,,Seminario Gestiones preventivas y de respuesta ante el riesgo de tsunamis,,,,,,,,,,,,,,,,,,,,,,,
296418,,"PROGRAMA DE DIFUSIÓN Y FOMENTO DE LAS ACTIVIDADES CIENTÍFICAS, TECNOLÓGICAS Y DE INNOVACIÓN, COMO PALANCA DEL DESARROLLO ECONÓMICO REGIONAL Y NACIONAL - 2018",,,,,,,,ASOCIACIÓN MEXICANA DE SECRETARIOS DE DESARROLLO ECONÓMICO A.C.,,,,,,,,,,,,,,,
296391,,PROYECTO DE REALIZACIÓN Y OPERACIÓN DEL PREMIO NACIONAL DE TECNOLOGÍA E INNOVACIÓN 2018,,,,,,,,"FUNDACIÓN PREMIO NACIONAL DE TECNOLOGÍA E INNOVACIÓN, A.C.",,,,,,,,,,,,,,,
296407,,"INCREMENTAR LA RENTABILIDAD DEL SECTOR EMPRESARIAL A TRAVÉS DE LA INNOVACIÓN, VINCULACIÓN Y TRANSFERENCIA DE TECNOLOGÍA",,,,,,,,ASOCIACION MEXICANA DE DIRECTIVOS DE LA INVESTIGACION APLICADA Y EL DESARROLLO TECNOLOGICO A.C.,,,,,,,,,,,,,,,
296906,,Estudio Regionalizado de Oferta Demanda de las Carreras de Ingeniería.,,,,,,,,"Alianza para la Formación e Investigación en Infraestructura para el Desarrollo de México, A. C.",,,,,,,,,,,,,,,
296891,,Evaluación de Impacto y Seguimiento de los Nodos Binacionales de Innovación (NoBIs).,,,,,,,,"Instituto Tecnológico y de Estudios Superiores de Monterrey, Campus Santa Fe.",,,,,,,,,,,,,,,
296901,,2a. Reunión Internacional sobre Anticuerpos Terapéuticos en México: Innovación para el descubrimiento y desarrollo.,,,,,,,,Instituto Politécnico Nacional,,,,,,,,,,,,,,,
296986,,Innovación Transformadora en México.,,,,,,,,"Foro Consultivo Científico y Tecnológico, A.C.",,,,,,,,,,,,,,,
296964,,Enlaces Productivos e Innovación Tecnológica CANACINTRA.,,,,,,,,Cámara Nacional de la Industria de Transformación.,,,,,,,,,,,,,,,
274126,,Consolidación del ECATI de Hidrocarburos,,,,,,,,,,,,,,,,,,,,,,,
274196,,Plan Maestro de Desarrollo del CIDETEQ en el mediano plazo (2025),,,,,,,,,,,,,,,,,,,,,,,
274234,,Fortalecimiento de las capacidades institucionales del Sistema de Centros Públicos de Investigación CONACYT,,,,,,,,,,,,,,,,,,,,,,,
274249,,"Desarrollo de un estudio (modelo) para el desarrollo de proveedores, a partir de los esquemas de colaboración y Consorcios entre CPI CONACYT",,,,,,,,,,,,,,,,,,,,,,,
274291,,Vinculación de saberes de las Ciencias Sociales en el proceso de innovación. Taller para el análisis de una estrategia de innovación responsable entre los Centros Públicos de Investigación del Conacyt,,,,,,,,,,,,,,,,,,,,,,,
273837,,Feria infantil y juvenil de ciencia y tecnología del IPN,,,,,,,,Instituto Politécnico Nacional,,,,,,,,,,,,,,,
273831,,Red nacional de actividades juveniles en ciencia y tecnología,,,,,,,,"Universidad Popular Autónoma del Estado de Puebla, A.C.",,,,,,,,,,,,,,,
273990,,Feria nacional de ciencias e ingenierías 2016,,,,,,,,Instituto Ciatt S.C.,,,,,,,,,,,,,,,
273906,,GeT-In 2016: Capacitación en Transferencia de Conocimiento y Tecnología,,,,,,,,Universidad Autónoma del Estado de Hidalgo,,,,,,,,,,,,,,,
273901,,"FOMENTO A LA VINCULACIÓN ACADEMIA-EMPRESA EN ACTIVIDADES DE CIENCIA, TECNOLOGÍA E INNOVACIÓN EN LAS ENTIDADES FEDERATIVAS.",,,,,,,,"RED NACIONAL DE CONSEJOS Y ORGANISMOS ESTATALES DE CIENCIA Y TECNOLOGÍA, A.C.",,,,,,,,,,,,,,,
274589,,VIII Encuentro Internacional Bioconnect Retos y Oportunidades de Vinculación en el Sector de Ciencias de la Vida y Biotecnología,,,,,,,,Red de Innovación en Biotecnología A.C.,,,,,,,,,,,,,,,
274617,,CAMARA DE LA INDUSTRIA DE TRANSFORMACION DE NUEVO LEON,,,,,,,,INTELLIGENT MANUFACTURING SYSTEMS (IMS) MÉXICO 2016,,,,,,,,,,,,,,,
274601,,"PROGRAMA DE FOMENTO A LAS ACTIVIDADES CIENTÍFICAS, TECNOLÓGICAS Y DE INNOVACIÓN, COMO PALANCA DEL DESARROLLO ECONÓMICO REGIONAL Y NACIONAL",,,,,,,,ASOCIACIÓN MEXICANA DE SECRETARIOS DE DESARROLLO ECONÓMICO A.C.,,,,,,,,,,,,,,,
274623,,MAESTRÍA EN CIENCIAS EN COMERCIALIZACIÓN DE LA CIENCIA Y LA TECNOLOGÍA,,,,,,,,CENTRO DE INVESTIGACION EN MATERIALES AVANZADOS SC,,,,,,,,,,,,,,,
274593,,XXIV Coloquio Internacional de GERPISA,,,,,,,,El Colegio de la Frontera Norte A.C.,,,,,,,,,,,,,,,
274592,,"Premio CANIFARMA de Apoyo a la Investigación Básica, la Investigación Clínica y el Desarrollo Tecnológico en el Área de Medicamentos, Dispositivos Médicos y Desarrollos Biotecnológicos para uso Humano 2016",,,,,,,,Cámara Nacional de la Industria Farmacéutica,,,,,,,,,,,,,,,
274621,,VII Congreso Nacional de Tecnología Aplicada a Ciencias de la Salud,,,,,,,,Instituto Nacional de Astrofísica Óptica Y Electrónica,,,,,,,,,,,,,,,
274604,,Premio Nacional de Diseño: Diseña México 2016,,,,,,,,Universidad Nacional Autónoma De México / Coordinación de Humanidades / Facultad de Artes y Diseño,,,,,,,,,,,,,,,
281125,,RED Nacional de Actividades Juveniles en Ciencia y Tecnología,,,,,,,,"Universidad Popular Autónoma del Estado de Puebla, A.C.",,,,,,,,,,,,,,,
281149,,Programa de apoyos a niños y jóvenes sobresalientes del estado de Sinaloa en diversas actividades científicas y tecnológicas,,,,,,,,Gobierno del Estado de Sinaloa / Centro de Ciencias de Sinaloa,,,,,,,,,,,,,,,
281152,,19° Verano de la Ciencia de la Región Centro,,,,,,,,Universidad Autónoma de Querétaro,,,,,,,,,,,,,,,
281165,,4to. Congreso Interinstitucional de Jóvenes Investigadores,,,,,,,,Universidad Juárez Autónoma de Tabasco,,,,,,,,,,,,,,,
281169,,"Diseño Escalable de Juegos México, Chic@s Code: Nuevo León 2017",,,,,,,,Gobierno del Estado de Nuevo León / Instituto de Innovación y Transferencia de Tecnología de Nuevo León,,,,,,,,,,,,,,,
281189,,"Programa de impulso para el desarrollo de habilidades y vocaciones científicas, tecnológicas y de innovación en el norte de Sinaloa",,,,,,,,Impulsora de la Cultura y de las Artes IAP,,,,,,,,,,,,,,,
281194,,"Veranos de Investigación en el Parque de Investigación e Innovación Tecnológica, PIIT",,,,,,,,Gobierno del Estado de Nuevo León / Instituto de Innovación y Transferencia de Tecnología de Nuevo León,,,,,,,,,,,,,,,
281208,,Operación y funcionalidad del observatorio del posgrado nacional como instrumento para la evaluación del programa de becas nacionales CONACYT,,,,,,,,Centro de Investigación en Matemáticas A.C.,,,,,,,,,,,,,,,
281213,,18a Feria Nacional de Posgrados de Calidad Sede Campeche,,,,,,,,Consejo Estatal de Investigación Científica y Desarrollo Tecnológico de Campeche,,,,,,,,,,,,,,,
281227,,Fomento a la Creación e Incubación de Empresas de Tecnologías de Información y Comunicación (INCUBA TIC),,,,,,,,"Gobierno del Estado de Yucatán / Secretaria de Investigación, Innovación y Educación Superior",,,,,,,,,,,,,,,
282071,,18a. Feria Nacional de Posgrados de calidad 2017,,,,,,,,Instituto Ciatt S.C.,,,,,,,,,,,,,,,
281236,,18° Feria Nacional de Posgrados de Calidad,,,,,,,,"Gobierno del Estado de Hidalgo / Consejo de Ciencia, Tecnología e Innovación de Hidalgo",,,,,,,,,,,,,,,
281278,,"Programa de capacitación, soporte técnico y académico para el desarrollo de la Feria Nacional de Ciencias e Ingenierías 2017",,,,,,,,Impulsora de la Cultura y de las Artes IAP,,,,,,,,,,,,,,,
281279,,Curso 2017 del Centro México del IGLU,,,,,,,,Universidad Autónoma de Nuevo León,,,,,,,,,,,,,,,
281324,,Apoyo a estudiantes para el XXII Verano de la Investigación Científica y Tecnológica del Pacífico,,,,,,,,"Centro Nayarita de Innovación y Transferencia de Tecnología, A.C.",,,,,,,,,,,,,,,
281477,,18a. Feria de Posgrados de Calidad 2017 Sede Coahuila- Torreón,,,,,,,,Universidad Autónoma de Coahuila,,,,,,,,,,,,,,,
282054,,Feria Nacional de Ciencias e Ingenierías (FENACI) 2017,,,,,,,,Instituto Ciatt S.C.,,,,,,,,,,,,,,,
282073,,Tercer encuentro nacional. El rol del capital humano en la gestión estratégica de la innovación,,,,,,,,Instituto Ciatt S.C.,,,,,,,,,,,,,,,
282354,,Evaluación del programa de incorporación de maestros y doctores en la industria y publicación de casos de éxito,,,,,,,,Instituto Ciatt S.C.,,,,,,,,,,,,,,,
279315,,Programa de fortalecimiento de las capacidades de transferencia de tecnología e innovación en el sector energético,,,,,,,,Cámara Nacional de Manufacturas Eléctricas,,,,,,,,,,,,,,,
279221,,Vinculacian efectiva para incrementar is cornpettividad del sector empresarial mediante el desarrollo tecnolagico y la innovacion,,,,,,,,,,,,,,,,,,,,,,,
279238,,"Diagnostic° y estrategias para apoyar el desarrollo sustentable de bajo carbono y resiliente de Mexico, 2017",,,,,,,,,,,,,,,,,,,,,,,
279298,,"Fomento a la vinculacion Academia-Empresa en actividades de Ciencia, Tecnologia e Innovacion en as entidades federativas, 2017",,,,,,,,,,,,,,,,,,,,,,,
279301,,"Programa de fomento a las actividades Cientificas, Tecnologicas y de Innovacion, como palanca del desarrollo economico regional y naciona! 2017",,,,,,,,,,,,,,,,,,,,,,,
285817,,“Simposio internacional de papaya”,,,,,,,,,,,,,,,,,,,,,,,
284204,,Simposio internacional infraestructura en la frontera,,,,,,,,,,,,,,,,,,,,,,,
284268,,Simposium internacional sobre avances tecnológicos en la industria de la fundición.,,,,,,,,,,,,,,,,,,,,,,,
284745,,Industria Automotriz y Nuevos Escenarios,,,,,,,,,,,,,,,,,,,,,,,
286208,,Talleres de innovación y generación de patentes con los clústeres estratégicos de Nuevo León. Proyectos piloto de nanotecnología y agroalimentos,,,,,,,,,,,,,,,,,,,,,,,
283893,,Proyecto de realización y operación del Premio Nacional de Tecnología e Innovación 2017.,,,,,,,,,,,,,,,,,,,,,,,
284258,,"Premio CANIFARMA de apoyo a la investigación básica, la investigación clínica y el desarrollo tecnológico en el área de medicamentos, dispositivos médicos y desarrollo biotecnológicos para uso humano 2017",,,,,,,,,,,,,,,,,,,,,,,
284765,,"XVll Congreso Latino-Iberoamericano de Gestión Tecnológica ALTEC 2017. Gestión de la Innovación para la competitividad: sectores estratégicos, tecnologías emergentes y emprendimientos",,,,,,,,,,,,,,,,,,,,,,,
286275,,Maestría en ciencias en comercialización de la ciencia y la tecnología,,,,,,,,,,,,,,,,,,,,,,,
285969,,Premio a la innovación en BioNano: Ciencia y Tecnología 2017,,,,,,,,,,,,,,,,,,,,,,,
285216,,Foro mundial de manufactura 2017,,,,,,,,,,,,,,,,,,,,,,,
282579,,"Consolidación multidisciplinaria de las capacidades de investigación, innovación tecnológica y del posgrado del IPICYT",,,,,,,,,,,,,,,,,,,,,,,
281492,,Plan de acción para consolidar la integración del Centro de Ingeniería y Desarrollo Industrial (CIDESI) al Sistema de Centros Públicos de Investigación del CONACYT.,,,,,,,,,,,,,,,,,,,,,,,
281546,,"Diseño, optimización y manufactura de materiales avanzados para aplicaciones aeronaúticas.",,,,,,,,,,,,,,,,,,,,,,,
282275,,"Contribución del Sistema de Centros Públicos de Investigación del CONACYT a la Seguridad Alimentaria de México mediante la Ciencia, Tecnología y la Innovación",,,,,,,,,,,,,,,,,,,,,,,
281514,,Industria 4.0 y Sustentabilidad Ambiental.,,,,,,,,,,,,,,,,,,,,,,,
282127,,Fortalecimiento del Sistema Nacional de Formación CIESAS.,,,,,,,,,,,,,,,,,,,,,,,
281956,,"Implementación de un Modelo de Innovación para el Centro de Innovación y Desarrollo Agroalimentario de Michoacán, A.C.",,,,,,,,,,,,,,,,,,,,,,,
267636,,Diversidad y evolución de Aristolochia subsección Pentandrae (Aristolochiaceae) - Parte II,,,,,,Marie-Stéphanie Samain,,"Instituto de Ecología, A.C.",,,,,,,,,,,,,,,
267726,,Desarrollo de una Plataforma Microfluídica basada en CDs con Sensado Electroquímico y Óptico para Diagnóstico Médico y Monitoreo Ambiental,,,,,,Sergio Omar Martínez Chapa,,Instituto Tecnológico y de Estudios Superiores de Monterrey,,,,,,,,,,,,,,,
267735,,Desarrollo de Nanoestructuras y Metamateriales Quirales con Aplicaciones de Sensado Óptico a Escalas Nanométricas,,,,,,Israel De León Arizpe,,Instituto Tecnológico y de Estudios Superiores de Monterrey,,,,,,,,,,,,,,,
267749,,Directed Cographs and Reconciliation Trees,,,,,,Maribel Hernández Rosales,,Instituto de Matemáticas - UNAM,,,,,,,,,,,,,,,
267752,,Síntesis y Aplicaciones de Polímeros con Estructura Molecular Controlada,,,,,,Odilia Pérez Camacho,,"Centro de Investigación en Química Aplicada, A.C.",,,,,,,,,,,,,,,
267761,,El papel de los factores ambientales en la vulnerabilidad a desarrollar enfermedades neuropsiquiátricas; esquizofrenia,,,,,,Gustavo Pacheco López,,Universidad Autónoma Metropolitana,,,,,,,,,,,,,,,
267785,,Simulación Numérica y Optimización para Procesos Dependientes del Tiempo en Ingeniería y Ciencias de los Materiales,,,,,,Jonathan Montalvo Urquizo,,"Centro de Investigación en Matemáticas, A.C.",,,,,,,,,,,,,,,
267803,,Evolución convergente de la arquitectura del gineceo de plantas: En busca de mecanismos moleculares subyacentes,,,,,,Stefan De Folter,,Centro de Investigación y de Estudios Avanzados,,,,,,,,,,,,,,,
267806,,"Control y protección de sistemas de 2 niveles a través de patadas aplicadas a un entorno cuántico, intermedio entre el sistema y un reservorio térmico",,,,,,Thomas Gorin,,Universidad de Guadalajara,,,,,,,,,,,,,,,
267840,,Monitoreo de blazares en muy altas energías,,,,,,Gagik Tovmasian Asmarian,,Instituto de Astronomía - UNAM,,,,,,,,,,,,,,,
267851,,Extensiones de Probabilidad Libre,,,,,,Octavio Arizmendi Echegaray,,"Centro de Investigación en Matemáticas , A.C.",,,,,,,,,,,,,,,
267852,,Colapso parcial de una Isla Volcánica (Volcanic Sector Collapse),,,,,,Carlos Ángel Mortera Gutiérrez,,Instituto de Geofísica - UNAM,,,,,,,,,,,,,,,
267655,,Horticultura Urbana en Ambiente Controlado,,,,,,Efren Fitz Rodríguez,,Universidad Autónoma de Chapingo,,,,,,,,,,,,,,,
267782,,Desarrollo de tecnologías microbianas para una bioeconomía basada en la agricultura sostenible,,,,,,Adriana Pacheco Moscoa,,Tecnológico de Monterrey,,,,,,,,,,,,,,,
